,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
220,2021-06-03,646.3652097463536,572.8098579598254,711.461741112528,646.3652097463536,646.3652097463536,-4.546471507196846,-4.546471507196846,-4.546471507196846,-4.546471507196846,-4.546471507196846,-4.546471507196846,0.0,0.0,0.0,641.8187382391567
221,2021-06-04,645.6556635810873,570.0397103564751,712.0208582028491,645.6556635810873,645.6556635810873,-4.196486984212332,-4.196486984212332,-4.196486984212332,-4.196486984212332,-4.196486984212332,-4.196486984212332,0.0,0.0,0.0,641.459176596875
222,2021-06-07,643.5270250852886,570.4049840534585,705.6476409635333,643.5270250852886,643.5270250852886,-5.7471416423291535,-5.7471416423291535,-5.7471416423291535,-5.7471416423291535,-5.7471416423291535,-5.7471416423291535,0.0,0.0,0.0,637.7798834429595
223,2021-06-08,642.8174789200224,567.9748630593989,706.5960736111938,642.8174789200224,642.8174789200224,-3.092493358536125,-3.092493358536125,-3.092493358536125,-3.092493358536125,-3.092493358536125,-3.092493358536125,0.0,0.0,0.0,639.7249855614863
224,2021-06-09,642.1079327547561,566.3223854193334,707.1455277606968,642.1079327547561,642.1079327547561,-4.448624500102286,-4.448624500102286,-4.448624500102286,-4.448624500102286,-4.448624500102286,-4.448624500102286,0.0,0.0,0.0,637.6593082546539
225,2021-06-10,641.3983865894899,570.1604087175574,701.8455074963301,641.3983865894899,641.3983865894899,-4.546471507213841,-4.546471507213841,-4.546471507213841,-4.546471507213841,-4.546471507213841,-4.546471507213841,0.0,0.0,0.0,636.851915082276
226,2021-06-11,640.6888404242236,567.8715665204617,707.5584358692178,640.6888404242236,640.6888404242236,-4.196486984216157,-4.196486984216157,-4.196486984216157,-4.196486984216157,-4.196486984216157,-4.196486984216157,0.0,0.0,0.0,636.4923534400075
227,2021-06-14,638.5602019284249,562.3979496804801,699.5731307418478,638.5602019284249,638.5602019284249,-5.7471416423393284,-5.7471416423393284,-5.7471416423393284,-5.7471416423393284,-5.7471416423393284,-5.7471416423393284,0.0,0.0,0.0,632.8130602860856
228,2021-06-15,637.8506557631587,568.07006749339,705.8629095277818,637.8506557631587,637.8506557631587,-3.092493358531532,-3.092493358531532,-3.092493358531532,-3.092493358531532,-3.092493358531532,-3.092493358531532,0.0,0.0,0.0,634.7581624046271
229,2021-06-16,637.1411095978925,565.9330778299753,699.6137522377338,637.1411095978925,637.1411095978925,-4.448624500105964,-4.448624500105964,-4.448624500105964,-4.448624500105964,-4.448624500105964,-4.448624500105964,0.0,0.0,0.0,632.6924850977865
230,2021-06-17,636.4315634326263,561.2841847471634,698.5563644254171,636.4315634326263,636.4315634326263,-4.546471507190896,-4.546471507190896,-4.546471507190896,-4.546471507190896,-4.546471507190896,-4.546471507190896,0.0,0.0,0.0,631.8850919254354
231,2021-06-18,635.72201726736,563.3813557464175,706.4906603524516,635.72201726736,635.72201726736,-4.19648698425253,-4.19648698425253,-4.19648698425253,-4.19648698425253,-4.19648698425253,-4.19648698425253,0.0,0.0,0.0,631.5255302831075
232,2021-06-21,633.5933787715613,557.6074199378611,698.1123260848498,633.5933787715613,633.5933787715613,-5.747141642349503,-5.747141642349503,-5.747141642349503,-5.747141642349503,-5.747141642349503,-5.747141642349503,0.0,0.0,0.0,627.8462371292119
233,2021-06-22,632.8838326062951,560.7478775647122,699.9253289975628,632.8838326062951,632.8838326062951,-3.0924933585511245,-3.0924933585511245,-3.0924933585511245,-3.0924933585511245,-3.0924933585511245,-3.0924933585511245,0.0,0.0,0.0,629.791339247744
234,2021-06-23,632.1742864410288,560.0952941585668,698.8010958266525,632.1742864410288,632.1742864410288,-4.448624500101978,-4.448624500101978,-4.448624500101978,-4.448624500101978,-4.448624500101978,-4.448624500101978,0.0,0.0,0.0,627.7256619409268
235,2021-06-24,631.4647402757627,554.89984515974,693.6807877494642,631.4647402757627,631.4647402757627,-4.546471507196622,-4.546471507196622,-4.546471507196622,-4.546471507196622,-4.546471507196622,-4.546471507196622,0.0,0.0,0.0,626.918268768566
236,2021-06-25,630.7551941104964,558.162530405894,693.603527371196,630.7551941104964,630.7551941104964,-4.196486984239877,-4.196486984239877,-4.196486984239877,-4.196486984239877,-4.196486984239877,-4.196486984239877,0.0,0.0,0.0,626.5587071262565
237,2021-06-28,628.6265556146976,554.3964924052151,690.1431440130651,628.6265556146976,628.6265556146976,-5.747141642306609,-5.747141642306609,-5.747141642306609,-5.747141642306609,-5.747141642306609,-5.747141642306609,0.0,0.0,0.0,622.879413972391
238,2021-06-29,627.9170094494314,554.6261950942115,687.4995110947061,627.9170094494314,627.9170094494314,-3.092493358542166,-3.092493358542166,-3.092493358542166,-3.092493358542166,-3.092493358542166,-3.092493358542166,0.0,0.0,0.0,624.8245160908892
239,2021-06-30,627.2074632841652,547.7590783524452,689.1425050076601,627.2074632841652,627.2074632841652,-4.448624500105655,-4.448624500105655,-4.448624500105655,-4.448624500105655,-4.448624500105655,-4.448624500105655,0.0,0.0,0.0,622.7588387840595
240,2021-07-01,626.497917118899,546.9400011772168,688.5966717053908,626.497917118899,626.497917118899,-4.546471507202346,-4.546471507202346,-4.546471507202346,-4.546471507202346,-4.546471507202346,-4.546471507202346,0.0,0.0,0.0,621.9514456116966
241,2021-07-02,625.7883709536327,550.5873663102296,690.6542466239574,625.7883709536327,625.7883709536327,-4.196486984227225,-4.196486984227225,-4.196486984227225,-4.196486984227225,-4.196486984227225,-4.196486984227225,0.0,0.0,0.0,621.5918839694054
242,2021-07-06,622.9501862925678,554.8736161815947,690.4534982132047,622.9501862925679,622.9501862925679,-3.0924933585419394,-3.0924933585419394,-3.0924933585419394,-3.0924933585419394,-3.0924933585419394,-3.0924933585419394,0.0,0.0,0.0,619.8576929340259
243,2021-07-07,622.2406401273015,550.3739219108143,687.1246010928165,622.2406401273015,622.2406401273015,-4.448624500105502,-4.448624500105502,-4.448624500105502,-4.448624500105502,-4.448624500105502,-4.448624500105502,0.0,0.0,0.0,617.792015627196
244,2021-07-08,621.5310939620354,550.194176316046,684.5966419071157,621.5310939620354,621.5310939620354,-4.546471507208071,-4.546471507208071,-4.546471507208071,-4.546471507208071,-4.546471507208071,-4.546471507208071,0.0,0.0,0.0,616.9846224548273
245,2021-07-09,620.8215477967691,549.7302025833535,687.0689668031052,620.8215477967691,620.8215477967691,-4.196486984231051,-4.196486984231051,-4.196486984231051,-4.196486984231051,-4.196486984231051,-4.196486984231051,0.0,0.0,0.0,616.6250608125381
246,2021-07-12,618.6929093009703,545.014881960776,682.9477566189751,618.6929093009703,618.6929093009703,-5.747141642326959,-5.747141642326959,-5.747141642326959,-5.747141642326959,-5.747141642326959,-5.747141642326959,0.0,0.0,0.0,612.9457676586434
247,2021-07-13,617.9833631357042,548.8949979853217,688.2173827738434,617.9833631357042,617.9833631357042,-3.092493358537347,-3.092493358537347,-3.092493358537347,-3.092493358537347,-3.092493358537347,-3.092493358537347,0.0,0.0,0.0,614.8908697771668
248,2021-07-14,617.2738169704379,547.4840298396489,686.5422264512299,617.2738169704379,617.2738169704379,-4.448624500101391,-4.448624500101391,-4.448624500101391,-4.448624500101391,-4.448624500101391,-4.448624500101391,0.0,0.0,0.0,612.8251924703366
249,2021-07-15,616.5642708051716,541.6859149600559,681.3018138079699,616.5642708051716,616.5642708051716,-4.546471507185126,-4.546471507185126,-4.546471507185126,-4.546471507185126,-4.546471507185126,-4.546471507185126,0.0,0.0,0.0,612.0177992979865
250,2021-07-16,615.8547246399054,544.4275940797274,679.52304289571,615.8547246399054,615.8547246399054,-4.196486984201919,-4.196486984201919,-4.196486984201919,-4.196486984201919,-4.196486984201919,-4.196486984201919,0.0,0.0,0.0,611.6582376557035
251,2021-07-19,613.7260861441067,544.3141861929038,679.0796449238147,613.7260861441067,613.7260861441067,-5.747141642295763,-5.747141642295763,-5.747141642295763,-5.747141642295763,-5.747141642295763,-5.747141642295763,0.0,0.0,0.0,607.9789445018109
252,2021-07-20,613.0165399788405,542.9942783710947,680.1992645694577,613.0165399788405,613.0165399788405,-3.092493358537121,-3.092493358537121,-3.092493358537121,-3.092493358537121,-3.092493358537121,-3.092493358537121,0.0,0.0,0.0,609.9240466203033
253,2021-07-21,612.3069938135742,536.9234063008286,682.7594177369427,612.3069938135742,612.3069938135742,-4.4486245001012374,-4.4486245001012374,-4.4486245001012374,-4.4486245001012374,-4.4486245001012374,-4.4486245001012374,0.0,0.0,0.0,607.858369313473
254,2021-07-22,611.597447648308,532.3667756927434,673.6087761915858,611.5948675333365,611.597447648308,-4.546471507179581,-4.546471507179581,-4.546471507179581,-4.546471507179581,-4.546471507179581,-4.546471507179581,0.0,0.0,0.0,607.0509761411284
255,2021-07-23,610.8879014830417,542.9897168641346,675.1281151858196,610.7845056216263,610.9035999590161,-4.196486984205745,-4.196486984205745,-4.196486984205745,-4.196486984205745,-4.196486984205745,-4.196486984205745,0.0,0.0,0.0,606.6914144988359
256,2021-07-24,610.1783553177755,551.5887896613683,691.6431594450785,609.9176112325956,610.310060592349,11.015608990461894,11.015608990461894,11.015608990461894,11.015608990461894,11.015608990461894,11.015608990461894,0.0,0.0,0.0,621.1939643082375
257,2021-07-25,609.4688091525094,550.5672354256338,684.4756191434412,609.0421422237114,609.7428155623579,11.015609001922794,11.015609001922794,11.015609001922794,11.015609001922794,11.015609001922794,11.015609001922794,0.0,0.0,0.0,620.4844181544322
258,2021-07-26,608.759262987243,530.2861015664384,678.4847693709897,608.0675730174418,609.2309075198441,-5.747141642294239,-5.747141642294239,-5.747141642294239,-5.747141642294239,-5.747141642294239,-5.747141642294239,0.0,0.0,0.0,603.0121213449488
259,2021-07-27,608.0497168219769,538.9132243050055,673.5700562436823,607.0556615529306,608.7500388580598,-3.0924933585281624,-3.0924933585281624,-3.0924933585281624,-3.0924933585281624,-3.0924933585281624,-3.0924933585281624,0.0,0.0,0.0,604.9572234634487
260,2021-07-28,607.3401706567106,528.4958369798304,679.3974960564022,606.0201515561585,608.3222271086918,-4.448624500104916,-4.448624500104916,-4.448624500104916,-4.448624500104916,-4.448624500104916,-4.448624500104916,0.0,0.0,0.0,602.8915461566057
261,2021-07-29,606.6306244914443,529.7423881397856,668.8946126885652,605.0808845749533,607.8892327948488,-4.546471507196577,-4.546471507196577,-4.546471507196577,-4.546471507196577,-4.546471507196577,-4.546471507196577,0.0,0.0,0.0,602.0841529842478
262,2021-07-30,605.9210783261782,536.0447407619992,666.726395847917,604.1152458048883,607.5680182297772,-4.196486984242118,-4.196486984242118,-4.196486984242118,-4.196486984242118,-4.196486984242118,-4.196486984242118,0.0,0.0,0.0,601.724591341936
263,2021-07-31,605.2115321609118,546.2900021883198,683.0943729576177,603.1144611671435,607.1749829917413,11.015608990465228,11.015608990465228,11.015608990465228,11.015608990465228,11.015608990465228,11.015608990465228,0.0,0.0,0.0,616.227141151377
264,2021-08-01,604.5019859956457,544.6325065326115,680.2078747872973,602.1215893123924,606.8581427845218,11.01560900191796,11.01560900191796,11.01560900191796,11.01560900191796,11.01560900191796,11.01560900191796,0.0,0.0,0.0,615.5175949975636
265,2021-08-02,603.7924398303794,533.2001816341583,662.8617289162031,601.0162331727688,606.548648728425,-5.747141642316113,-5.747141642316113,-5.747141642316113,-5.747141642316113,-5.747141642316113,-5.747141642316113,0.0,0.0,0.0,598.0452981880633
266,2021-08-03,603.0828936651131,526.3675100454328,666.3796633047397,599.7916378172382,606.3195533946309,-3.0924933585279364,-3.0924933585279364,-3.0924933585279364,-3.0924933585279364,-3.0924933585279364,-3.0924933585279364,0.0,0.0,0.0,599.9904003065852
267,2021-08-04,602.3733474998469,528.9217159817213,663.2329941194362,598.5731683644444,606.0074813077973,-4.448624500100929,-4.448624500100929,-4.448624500100929,-4.448624500100929,-4.448624500100929,-4.448624500100929,0.0,0.0,0.0,597.924722999746
268,2021-08-05,601.6638013345806,522.6641339972881,667.1036325461554,597.2736689581754,605.8477117850218,-4.54647150719103,-4.54647150719103,-4.54647150719103,-4.54647150719103,-4.54647150719103,-4.54647150719103,0.0,0.0,0.0,597.1173298273895
269,2021-08-06,600.9542551693144,523.9802853913397,666.284350971664,596.1131147811692,605.588463551321,-4.196486984229464,-4.196486984229464,-4.196486984229464,-4.196486984229464,-4.196486984229464,-4.196486984229464,0.0,0.0,0.0,596.757768185085
270,2021-08-07,600.2447090040482,544.4992712840001,682.536883188696,594.8096764160812,605.390641000288,11.015608990468564,11.015608990468564,11.015608990468564,11.015608990468564,11.015608990468564,11.015608990468564,0.0,0.0,0.0,611.2603179945168
271,2021-08-08,599.535162838782,543.7941780053525,675.986432436798,593.7026422348641,605.1464306272612,11.01560900189641,11.01560900189641,11.01560900189641,11.01560900189641,11.01560900189641,11.01560900189641,0.0,0.0,0.0,610.5507718406784
272,2021-08-09,598.8256166735157,523.4561400581495,660.2711169530588,592.5643120215177,604.9639663726986,-5.747141642314588,-5.747141642314588,-5.747141642314588,-5.747141642314588,-5.747141642314588,-5.747141642314588,0.0,0.0,0.0,593.0784750312012
273,2021-08-10,598.1160705082495,524.2828023025021,660.939691648326,591.4536582330275,604.7410585075835,-3.0924933585431624,-3.0924933585431624,-3.0924933585431624,-3.0924933585431624,-3.0924933585431624,-3.0924933585431624,0.0,0.0,0.0,595.0235771497064
274,2021-08-11,597.4065243429832,520.92046824274,660.3727566975457,590.2108431422923,604.540456586686,-4.448624500104609,-4.448624500104609,-4.448624500104609,-4.448624500104609,-4.448624500104609,-4.448624500104609,0.0,0.0,0.0,592.9578998428785
275,2021-08-12,596.696978177717,522.8413880103795,657.0607465181706,588.838904707937,604.518548946554,-4.546471507196754,-4.546471507196754,-4.546471507196754,-4.546471507196754,-4.546471507196754,-4.546471507196754,0.0,0.0,0.0,592.1505066705203
276,2021-08-13,595.9874320124509,518.5676181969272,656.081730605472,587.7370982255859,604.2258373622967,-4.196486984216811,-4.196486984216811,-4.196486984216811,-4.196486984216811,-4.196486984216811,-4.196486984216811,0.0,0.0,0.0,591.7909450282341
277,2021-08-14,595.2778858471845,536.6964943655368,676.1045862504097,586.3298400264907,604.0888792150054,11.015608990490325,11.015608990490325,11.015608990490325,11.015608990490325,11.015608990490325,11.015608990490325,0.0,0.0,0.0,606.2934948376749
278,2021-08-15,594.5683396819184,534.3460303971294,675.2855433313296,584.9177135456027,603.8664127817779,11.015609001955877,11.015609001955877,11.015609001955877,11.015609001955877,11.015609001955877,11.015609001955877,0.0,0.0,0.0,605.5839486838743
279,2021-08-16,593.8587935166521,520.1137089302715,658.1616001665025,583.5813892263043,603.8220291617959,-5.747141642313064,-5.747141642313064,-5.747141642313064,-5.747141642313064,-5.747141642313064,-5.747141642313064,0.0,0.0,0.0,588.111651874339
280,2021-08-17,593.1492473513858,519.4914065726509,656.2172823526837,581.9805749443665,603.7781940520088,-3.092493358538569,-3.092493358538569,-3.092493358538569,-3.092493358538569,-3.092493358538569,-3.092493358538569,0.0,0.0,0.0,590.0567539928472
281,2021-08-18,592.4397011861197,517.4622793085504,649.9061427266921,580.7203347265387,603.5316421625655,-4.448624500100498,-4.448624500100498,-4.448624500100498,-4.448624500100498,-4.448624500100498,-4.448624500100498,0.0,0.0,0.0,587.9910766860191
